,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
True Value,0.1,0.3282592065171617,247.47893849911938,6.995600634031284,11.226729975688782,10.520805063718843,13.803393846301676,13.181023180535426,15.853356943632846,17.578023166146586,19.414084997423195,19.409515660958622,20.953870450479535
