epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,1.4957815408706665,1.4957815408706665,1.234460473060608,1.234460473060608
1,1.0328304767608643,1.0328304767608643,1.1195781230926514,1.1195781230926514
2,0.9613926410675049,0.9613926410675049,1.105447769165039,1.105447769165039
3,0.9822196960449219,0.9822196960449219,1.0939671993255615,1.0939671993255615
4,0.9936885833740234,0.9936885833740234,1.0638128519058228,1.0638128519058228
5,0.9696770906448364,0.9696770906448364,1.027915120124817,1.027915120124817
6,0.9331567883491516,0.9331567883491516,1.002399206161499,1.002399206161499
7,0.8974162340164185,0.8974162340164185,0.9922661781311035,0.9922661781311035
8,0.8692609071731567,0.8692609071731567,0.9956135749816895,0.9956135749816895
9,0.8711795806884766,0.8711795806884766,1.0034517049789429,1.0034517049789429
10,0.8592755198478699,0.8592755198478699,1.007530927658081,1.007530927658081
11,0.8601322174072266,0.8601322174072266,1.0018870830535889,1.0018870830535889
12,0.8438856601715088,0.8438856601715088,0.9847181439399719,0.9847181439399719
13,0.8231908679008484,0.8231908679008484,0.9585008025169373,0.9585008025169373
14,0.7984173893928528,0.7984173893928528,0.9292649626731873,0.9292649626731873
15,0.7739501595497131,0.7739501595497131,0.9024103283882141,0.9024103283882141
16,0.7578862905502319,0.7578862905502319,0.8796805739402771,0.8796805739402771
17,0.7320811748504639,0.7320811748504639,0.8630642890930176,0.8630642890930176
18,0.7196433544158936,0.7196433544158936,0.8511143326759338,0.8511143326759338
19,0.7083863615989685,0.7083863615989685,0.8418066501617432,0.8418066501617432
20,0.697162926197052,0.697162926197052,0.8332439064979553,0.8332439064979553
21,0.6871599555015564,0.6871599555015564,0.824296236038208,0.824296236038208
22,0.6650921106338501,0.6650921106338501,0.8150532245635986,0.8150532245635986
23,0.6565822958946228,0.6565822958946228,0.8060076832771301,0.8060076832771301
24,0.6431807279586792,0.6431807279586792,0.7965317964553833,0.7965317964553833
25,0.6239102482795715,0.6239102482795715,0.7872200012207031,0.7872200012207031
26,0.6207729578018188,0.6207729578018188,0.7766578197479248,0.7766578197479248
27,0.6022035479545593,0.6022035479545593,0.7633526921272278,0.7633526921272278
28,0.5922112464904785,0.5922112464904785,0.7483304738998413,0.7483304738998413
29,0.5907744765281677,0.5907744765281677,0.7337700128555298,0.7337700128555298
30,0.5831171274185181,0.5831171274185181,0.7218576669692993,0.7218576669692993
31,0.5756512880325317,0.5756512880325317,0.7123132348060608,0.7123132348060608
32,0.5691044926643372,0.5691044926643372,0.7013664245605469,0.7013664245605469
33,0.5649898648262024,0.5649898648262024,0.6883262395858765,0.6883262395858765
34,0.5589150190353394,0.5589150190353394,0.6728535890579224,0.6728535890579224
35,0.5554868578910828,0.5554868578910828,0.6556044220924377,0.6556044220924377
36,0.5462554097175598,0.5462554097175598,0.6394343376159668,0.6394343376159668
37,0.5396862626075745,0.5396862626075745,0.626144528388977,0.626144528388977
38,0.5377290844917297,0.5377290844917297,0.6152631044387817,0.6152631044387817
39,0.5273853540420532,0.5273853540420532,0.6067568063735962,0.6067568063735962
40,0.5198848843574524,0.5198848843574524,0.600588858127594,0.600588858127594
41,0.5195956230163574,0.5195956230163574,0.5968285202980042,0.5968285202980042
42,0.516241192817688,0.516241192817688,0.5940229892730713,0.5940229892730713
43,0.5089897513389587,0.5089897513389587,0.5907807946205139,0.5907807946205139
44,0.5058401226997375,0.5058401226997375,0.5863856673240662,0.5863856673240662
45,0.5046888589859009,0.5046888589859009,0.5804957151412964,0.5804957151412964
46,0.5052593350410461,0.5052593350410461,0.5741336941719055,0.5741336941719055
47,0.4990577697753906,0.4990577697753906,0.5683534741401672,0.5683534741401672
48,0.49278175830841064,0.49278175830841064,0.563700258731842,0.563700258731842
49,0.48959097266197205,0.48959097266197205,0.5602380633354187,0.5602380633354187
50,0.4846932291984558,0.4846932291984558,0.5577653646469116,0.5577653646469116
51,0.4798918068408966,0.4798918068408966,0.555747389793396,0.555747389793396
52,0.4795970022678375,0.4795970022678375,0.5537731051445007,0.5537731051445007
53,0.4798215627670288,0.4798215627670288,0.5518344640731812,0.5518344640731812
54,0.47550082206726074,0.47550082206726074,0.5495957732200623,0.5495957732200623
55,0.46971413493156433,0.46971413493156433,0.5462208986282349,0.5462208986282349
56,0.46715185046195984,0.46715185046195984,0.5429558157920837,0.5429558157920837
57,0.467783123254776,0.467783123254776,0.5404032468795776,0.5404032468795776
58,0.46150219440460205,0.46150219440460205,0.5381299257278442,0.5381299257278442
59,0.46175822615623474,0.46175822615623474,0.5363084673881531,0.5363084673881531
60,0.4601881206035614,0.4601881206035614,0.5349369645118713,0.5349369645118713
61,0.45912644267082214,0.45912644267082214,0.5338783860206604,0.5338783860206604
62,0.45641425251960754,0.45641425251960754,0.5331549644470215,0.5331549644470215
63,0.4494587481021881,0.4494587481021881,0.5325581431388855,0.5325581431388855
64,0.4491131007671356,0.4491131007671356,0.5316534042358398,0.5316534042358398
65,0.4510500431060791,0.4510500431060791,0.530275285243988,0.530275285243988
66,0.44431209564208984,0.44431209564208984,0.5283020734786987,0.5283020734786987
67,0.4493582248687744,0.4493582248687744,0.5260877013206482,0.5260877013206482
68,0.44143474102020264,0.44143474102020264,0.5236136317253113,0.5236136317253113
69,0.4467504024505615,0.4467504024505615,0.5211905241012573,0.5211905241012573
70,0.4382067620754242,0.4382067620754242,0.5187859535217285,0.5187859535217285
71,0.4403889775276184,0.4403889775276184,0.5164421796798706,0.5164421796798706
72,0.4377308785915375,0.4377308785915375,0.514175534248352,0.514175534248352
73,0.4315289258956909,0.4315289258956909,0.512187659740448,0.512187659740448
74,0.43037861585617065,0.43037861585617065,0.509573757648468,0.509573757648468
75,0.4313366711139679,0.4313366711139679,0.5068356990814209,0.5068356990814209
76,0.4253750443458557,0.4253750443458557,0.5038659572601318,0.5038659572601318
77,0.4237658977508545,0.4237658977508545,0.5010155439376831,0.5010155439376831
78,0.42431357502937317,0.42431357502937317,0.49850723147392273,0.49850723147392273
79,0.42026427388191223,0.42026427388191223,0.4966954290866852,0.4966954290866852
80,0.42283663153648376,0.42283663153648376,0.49547624588012695,0.49547624588012695
81,0.41608190536499023,0.41608190536499023,0.49446141719818115,0.49446141719818115
82,0.41872331500053406,0.41872331500053406,0.4935641884803772,0.4935641884803772
83,0.4166816473007202,0.4166816473007202,0.49228641390800476,0.49228641390800476
84,0.41974425315856934,0.41974425315856934,0.490494042634964,0.490494042634964
85,0.4134995639324188,0.4134995639324188,0.4882160425186157,0.4882160425186157
86,0.40471968054771423,0.40471968054771423,0.4861319661140442,0.4861319661140442
87,0.41432619094848633,0.41432619094848633,0.48419851064682007,0.48419851064682007
88,0.412824422121048,0.412824422121048,0.48273247480392456,0.48273247480392456
89,0.4061899781227112,0.4061899781227112,0.48171156644821167,0.48171156644821167
90,0.4119168221950531,0.4119168221950531,0.4810299277305603,0.4810299277305603
91,0.40530407428741455,0.40530407428741455,0.4800739884376526,0.4800739884376526
92,0.4020899832248688,0.4020899832248688,0.4787563681602478,0.4787563681602478
