epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,3.062465190887451,3.062465190887451,2.461073398590088,2.461073398590088
1,2.965066909790039,2.965066909790039,2.378969430923462,2.378969430923462
2,2.8731799125671387,2.8731799125671387,2.3012266159057617,2.3012266159057617
3,2.848872184753418,2.848872184753418,2.2260661125183105,2.2260661125183105
4,2.7163379192352295,2.7163379192352295,2.154712200164795,2.154712200164795
5,2.638172149658203,2.638172149658203,2.086780071258545,2.086780071258545
6,2.546539783477783,2.546539783477783,2.0210328102111816,2.0210328102111816
7,2.5280418395996094,2.5280418395996094,1.9562493562698364,1.9562493562698364
8,2.475710391998291,2.475710391998291,1.8924959897994995,1.8924959897994995
9,2.4036998748779297,2.4036998748779297,1.828233242034912,1.828233242034912
10,2.326798439025879,2.326798439025879,1.7651700973510742,1.7651700973510742
11,2.225473165512085,2.225473165512085,1.703839659690857,1.703839659690857
12,2.1559295654296875,2.1559295654296875,1.6440544128417969,1.6440544128417969
13,2.157066583633423,2.157066583633423,1.5846956968307495,1.5846956968307495
14,2.0938808917999268,2.0938808917999268,1.5267354249954224,1.5267354249954224
15,2.011383533477783,2.011383533477783,1.4702022075653076,1.4702022075653076
16,1.9443804025650024,1.9443804025650024,1.4155910015106201,1.4155910015106201
17,1.888033151626587,1.888033151626587,1.3607232570648193,1.3607232570648193
18,1.8264390230178833,1.8264390230178833,1.306607723236084,1.306607723236084
19,1.826345443725586,1.826345443725586,1.2540533542633057,1.2540533542633057
20,1.7295961380004883,1.7295961380004883,1.2020337581634521,1.2020337581634521
21,1.7198818922042847,1.7198818922042847,1.1513214111328125,1.1513214111328125
22,1.6082704067230225,1.6082704067230225,1.1017838716506958,1.1017838716506958
23,1.6004120111465454,1.6004120111465454,1.053788661956787,1.053788661956787
24,1.5390719175338745,1.5390719175338745,1.0079377889633179,1.0079377889633179
25,1.4922523498535156,1.4922523498535156,0.9640986919403076,0.9640986919403076
26,1.4573954343795776,1.4573954343795776,0.9199843406677246,0.9199843406677246
27,1.4055438041687012,1.4055438041687012,0.8773877024650574,0.8773877024650574
28,1.347507357597351,1.347507357597351,0.8371174335479736,0.8371174335479736
29,1.3358796834945679,1.3358796834945679,0.799206554889679,0.799206554889679
30,1.2946285009384155,1.2946285009384155,0.7636062502861023,0.7636062502861023
31,1.2637193202972412,1.2637193202972412,0.7295572757720947,0.7295572757720947
32,1.234251856803894,1.234251856803894,0.6971603631973267,0.6971603631973267
33,1.1673493385314941,1.1673493385314941,0.6677713394165039,0.6677713394165039
34,1.1663562059402466,1.1663562059402466,0.6404945254325867,0.6404945254325867
35,1.1259804964065552,1.1259804964065552,0.6150749921798706,0.6150749921798706
36,1.0942299365997314,1.0942299365997314,0.5912793278694153,0.5912793278694153
37,1.04440176486969,1.04440176486969,0.5693214535713196,0.5693214535713196
38,1.052797794342041,1.052797794342041,0.548984169960022,0.548984169960022
39,1.0144109725952148,1.0144109725952148,0.5306504964828491,0.5306504964828491
40,0.9798457622528076,0.9798457622528076,0.5138934254646301,0.5138934254646301
41,0.9934722185134888,0.9934722185134888,0.4979594051837921,0.4979594051837921
42,0.953088104724884,0.953088104724884,0.4835311770439148,0.4835311770439148
43,0.9443298578262329,0.9443298578262329,0.46992889046669006,0.46992889046669006
44,0.9643245339393616,0.9643245339393616,0.4575751721858978,0.4575751721858978
45,0.9249667525291443,0.9249667525291443,0.44620227813720703,0.44620227813720703
46,0.9190077185630798,0.9190077185630798,0.43583008646965027,0.43583008646965027
47,0.9391939640045166,0.9391939640045166,0.4268961548805237,0.4268961548805237
48,0.8852378129959106,0.8852378129959106,0.41895776987075806,0.41895776987075806
49,0.8704781532287598,0.8704781532287598,0.4115045666694641,0.4115045666694641
50,0.8563664555549622,0.8563664555549622,0.4045574367046356,0.4045574367046356
51,0.8355512022972107,0.8355512022972107,0.3986484110355377,0.3986484110355377
52,0.839026153087616,0.839026153087616,0.3935883343219757,0.3935883343219757
53,0.8379136919975281,0.8379136919975281,0.38926100730895996,0.38926100730895996
54,0.8163051605224609,0.8163051605224609,0.385632187128067,0.385632187128067
55,0.8085435628890991,0.8085435628890991,0.3825942873954773,0.3825942873954773
56,0.8015811443328857,0.8015811443328857,0.3801001012325287,0.3801001012325287
57,0.8043753504753113,0.8043753504753113,0.3780340552330017,0.3780340552330017
58,0.7965937852859497,0.7965937852859497,0.3763335049152374,0.3763335049152374
59,0.8096007704734802,0.8096007704734802,0.37520232796669006,0.37520232796669006
60,0.7768341302871704,0.7768341302871704,0.3744872510433197,0.3744872510433197
61,0.7663496732711792,0.7663496732711792,0.3741031885147095,0.3741031885147095
62,0.7648640275001526,0.7648640275001526,0.37416088581085205,0.37416088581085205
63,0.7719740867614746,0.7719740867614746,0.3744187653064728,0.3744187653064728
64,0.7910208702087402,0.7910208702087402,0.37482428550720215,0.37482428550720215
65,0.7483759522438049,0.7483759522438049,0.37537989020347595,0.37537989020347595
66,0.716822624206543,0.716822624206543,0.3760181665420532,0.3760181665420532
67,0.7369382977485657,0.7369382977485657,0.3766070306301117,0.3766070306301117
68,0.7717351913452148,0.7717351913452148,0.37721914052963257,0.37721914052963257
69,0.7263648509979248,0.7263648509979248,0.37785452604293823,0.37785452604293823
70,0.7297099232673645,0.7297099232673645,0.378457635641098,0.378457635641098
71,0.7198704481124878,0.7198704481124878,0.37907591462135315,0.37907591462135315
