epoch,loss,mean_squared_error
73,0.041430506855249405,0.041430506855249405
74,0.04266747832298279,0.04266747832298279
75,0.04249627888202667,0.04249627888202667
76,0.042590539902448654,0.042590539902448654
77,0.04209665209054947,0.04209665209054947
78,0.041753750294446945,0.041753750294446945
79,0.040852051228284836,0.040852051228284836
80,0.04291936755180359,0.04291936755180359
81,0.0439847856760025,0.0439847856760025
82,0.04189842566847801,0.04189842566847801
83,0.04215129837393761,0.04215129837393761
84,0.04294559359550476,0.04294559359550476
85,0.040882986038923264,0.040882986038923264
86,0.04392059147357941,0.04392059147357941
87,0.04115525260567665,0.04115525260567665
88,0.040334902703762054,0.040334902703762054
89,0.04075147956609726,0.04075147956609726
90,0.04063665494322777,0.04063665494322777
91,0.04085082188248634,0.04085082188248634
92,0.04003320261836052,0.04003320261836052
93,0.040248021483421326,0.040248021483421326
94,0.04228370636701584,0.04228370636701584
95,0.04148741438984871,0.04148741438984871
96,0.04574897512793541,0.04574897512793541
97,0.050495781004428864,0.050495781004428864
98,0.04055101051926613,0.04055101051926613
99,0.042630068957805634,0.042630068957805634
0,1.002204418182373,1.002204418182373
1,0.9418831467628479,0.9418831467628479
2,0.7502124309539795,0.7502124309539795
3,0.5452215671539307,0.5452215671539307
4,0.3735599219799042,0.3735599219799042
5,0.25531327724456787,0.25531327724456787
6,0.1931934356689453,0.1931934356689453
7,0.16434717178344727,0.16434717178344727
8,0.14473974704742432,0.14473974704742432
9,0.13877075910568237,0.13877075910568237
10,0.1328807920217514,0.1328807920217514
11,0.1298278272151947,0.1298278272151947
12,0.12744645774364471,0.12744645774364471
13,0.1292986124753952,0.1292986124753952
14,0.12495871633291245,0.12495871633291245
15,0.12222570925951004,0.12222570180892944
16,0.12247809022665024,0.12247809022665024
17,0.11994174122810364,0.11994174122810364
18,0.11814704537391663,0.11814704537391663
19,0.1191215068101883,0.1191215068101883
20,0.11820404976606369,0.11820404976606369
21,0.11371972411870956,0.11371972411870956
22,0.1172771155834198,0.1172771155834198
23,0.1215696707367897,0.1215696707367897
24,0.10952185839414597,0.10952185839414597
25,0.11105355620384216,0.11105355620384216
26,0.09945040196180344,0.09945040196180344
27,0.09832842648029327,0.09832842648029327
28,0.09536954760551453,0.09536954760551453
29,0.09173884987831116,0.09173884987831116
30,0.08740607649087906,0.08740607649087906
31,0.08463620394468307,0.08463620394468307
32,0.0846024751663208,0.0846024751663208
33,0.08141189813613892,0.08141189813613892
34,0.0658748671412468,0.0658748671412468
35,0.05684155970811844,0.05684156343340874
36,0.056936636567115784,0.056936636567115784
37,0.05726740136742592,0.05726740136742592
38,0.05187736824154854,0.05187736824154854
39,0.056103188544511795,0.056103188544511795
40,0.056764937937259674,0.056764937937259674
41,0.06074010580778122,0.06074010580778122
42,0.04955480247735977,0.04955480247735977
43,0.049492161720991135,0.049492161720991135
44,0.05102864280343056,0.05102864280343056
45,0.053292371332645416,0.053292371332645416
46,0.0496082678437233,0.0496082678437233
47,0.0473957359790802,0.0473957359790802
48,0.04563137888908386,0.04563137888908386
49,0.04856658726930618,0.04856658726930618
50,0.048399098217487335,0.048399098217487335
51,0.04510020837187767,0.04510020837187767
52,0.047807056456804276,0.047807056456804276
53,0.051126930862665176,0.051126930862665176
54,0.056046247482299805,0.056046247482299805
55,0.047602441161870956,0.047602441161870956
56,0.04554480314254761,0.04554480314254761
57,0.045716844499111176,0.045716844499111176
58,0.04556960240006447,0.04556960240006447
59,0.050133056938648224,0.050133056938648224
60,0.0440475232899189,0.0440475232899189
61,0.044318631291389465,0.044318631291389465
62,0.04562859982252121,0.04562859982252121
63,0.05001316964626312,0.05001316964626312
64,0.04561536759138107,0.04561536759138107
65,0.04524630680680275,0.04524630680680275
66,0.0446157343685627,0.0446157343685627
67,0.05003684386610985,0.05003684386610985
68,0.047140780836343765,0.047140780836343765
69,0.04610677808523178,0.04610677808523178
70,0.04454304277896881,0.04454304277896881
71,0.051121167838573456,0.051121167838573456
72,0.04305271804332733,0.04305271804332733
73,0.043325189501047134,0.043325189501047134
74,0.04364756867289543,0.04364756867289543
75,0.044155336916446686,0.044155336916446686
76,0.044255662709474564,0.044255662709474564
77,0.045342639088630676,0.045342639088630676
78,0.04603579640388489,0.04603579640388489
79,0.045226551592350006,0.045226551592350006
80,0.04373016580939293,0.04373016580939293
81,0.042911969125270844,0.042911969125270844
82,0.044654641300439835,0.044654641300439835
83,0.04376281425356865,0.04376281425356865
84,0.04193563014268875,0.04193563014268875
85,0.04435146227478981,0.04435146227478981
86,0.04294648766517639,0.04294648766517639
87,0.042415499687194824,0.042415499687194824
88,0.044695526361465454,0.044695526361465454
89,0.04356572777032852,0.04356572777032852
90,0.04314447194337845,0.04314447194337845
91,0.0431763157248497,0.0431763157248497
92,0.043903108686208725,0.043903108686208725
93,0.04282061755657196,0.04282061755657196
94,0.04621392861008644,0.04621392861008644
95,0.04723956808447838,0.04723956808447838
96,0.04495551064610481,0.04495551064610481
97,0.044869665056467056,0.044869665056467056
98,0.04562019556760788,0.04562019556760788
99,0.04513261094689369,0.04513261094689369
100,0.04254399985074997,0.04254399985074997
101,0.043966226279735565,0.043966226279735565
102,0.04554259404540062,0.04554259404540062
103,0.04222956299781799,0.04222956299781799
104,0.04235630854964256,0.04235630854964256
105,0.042223408818244934,0.042223408818244934
106,0.0433727391064167,0.0433727391064167
107,0.044024787843227386,0.044024787843227386
108,0.042083777487277985,0.042083777487277985
109,0.04199673607945442,0.04199673607945442
110,0.04334837198257446,0.04334837198257446
111,0.04409114271402359,0.04409114271402359
112,0.04236897453665733,0.04236897453665733
113,0.042509377002716064,0.042509377002716064
114,0.041678112000226974,0.041678112000226974
115,0.04257386922836304,0.04257386922836304
116,0.041916776448488235,0.041916776448488235
117,0.041915569454431534,0.041915569454431534
118,0.042850278317928314,0.042850278317928314
119,0.04375213384628296,0.04375213384628296
120,0.04394681006669998,0.04394681006669998
121,0.04260809347033501,0.04260809347033501
122,0.04438662528991699,0.04438662528991699
123,0.04193112254142761,0.04193112254142761
124,0.04048658162355423,0.04048658162355423
125,0.04182545095682144,0.04182545095682144
126,0.04264326021075249,0.04264326021075249
127,0.04107486456632614,0.04107486456632614
128,0.04163637012243271,0.04163637012243271
129,0.042416736483573914,0.042416736483573914
130,0.04289801046252251,0.04289801046252251
131,0.042573072016239166,0.042573072016239166
132,0.04237745702266693,0.04237745702266693
133,0.04084458947181702,0.04084458947181702
134,0.04258998855948448,0.04258998855948448
135,0.04033396393060684,0.04033396393060684
136,0.04047137126326561,0.04047137126326561
137,0.042742952704429626,0.042742952704429626
138,0.040320124477148056,0.040320124477148056
139,0.04314548522233963,0.04314548522233963
140,0.04216635972261429,0.04216635972261429
141,0.04135682061314583,0.04135682061314583
142,0.04427618533372879,0.04427618533372879
143,0.0439998060464859,0.0439998060464859
144,0.041875433176755905,0.041875433176755905
145,0.04040582850575447,0.04040582850575447
146,0.040396079421043396,0.040396079421043396
147,0.04134086146950722,0.04134086146950722
148,0.042427919805049896,0.042427919805049896
149,0.039735469967126846,0.039735469967126846
150,0.04184398055076599,0.04184398055076599
151,0.04193020239472389,0.04193020239472389
152,0.04187578335404396,0.04187578335404396
153,0.04110335931181908,0.04110335931181908
154,0.04289757087826729,0.04289757087826729
155,0.040218550711870193,0.040218550711870193
156,0.04014778509736061,0.04014778509736061
157,0.04022569581866264,0.04022569581866264
158,0.0417289063334465,0.0417289063334465
159,0.040426626801490784,0.040426626801490784
160,0.04233605042099953,0.04233605042099953
161,0.04490725323557854,0.04490725323557854
162,0.03934931382536888,0.03934931382536888
163,0.0401427187025547,0.0401427187025547
164,0.04145759344100952,0.04145759344100952
165,0.04089698940515518,0.04089698940515518
166,0.03854520618915558,0.03854520618915558
167,0.03897913545370102,0.03897913545370102
168,0.03884440287947655,0.03884440287947655
169,0.04062021151185036,0.04062021151185036
170,0.03991182520985603,0.03991182520985603
171,0.0410713367164135,0.0410713367164135
172,0.03924140706658363,0.03924140706658363
173,0.03933004289865494,0.03933004289865494
174,0.041166193783283234,0.041166193783283234
175,0.03924671187996864,0.03924671187996864
176,0.04022885859012604,0.04022885859012604
177,0.04306143894791603,0.04306143894791603
178,0.041162118315696716,0.041162118315696716
179,0.03938239440321922,0.03938239440321922
180,0.03818373754620552,0.03818373754620552
181,0.042143598198890686,0.042143598198890686
182,0.041817087680101395,0.041817087680101395
183,0.04035453870892525,0.04035453870892525
184,0.039224740117788315,0.039224740117788315
185,0.039799511432647705,0.039799511432647705
186,0.039633505046367645,0.039633505046367645
187,0.04062521457672119,0.04062521457672119
188,0.039639610797166824,0.039639610797166824
189,0.0378212109208107,0.0378212109208107
190,0.04319142550230026,0.04319142550230026
191,0.040028929710388184,0.040028929710388184
192,0.040710631757974625,0.040710631757974625
193,0.03978564217686653,0.03978564217686653
194,0.04160793125629425,0.04160793125629425
195,0.04103642702102661,0.04103642702102661
196,0.039538875222206116,0.039538875222206116
197,0.04048518091440201,0.04048518091440201
198,0.04348066821694374,0.04348066821694374
199,0.041505590081214905,0.041505590081214905
0,1.0052491426467896,1.0052491426467896
1,0.9324980974197388,0.9324980974197388
2,0.7736672163009644,0.7736672163009644
3,0.6716377139091492,0.6716377139091492
4,0.6595405340194702,0.6595405340194702
5,0.6421342492103577,0.6421342492103577
6,0.6381428837776184,0.6381428837776184
7,0.6303184032440186,0.6303184032440186
8,0.6270886659622192,0.6270886659622192
9,0.6273249387741089,0.6273249387741089
10,0.6289272904396057,0.6289272904396057
11,0.6259258985519409,0.6259258985519409
12,0.62387615442276,0.62387615442276
13,0.6238664984703064,0.6238664984703064
14,0.6455823183059692,0.6455823183059692
15,0.6478543877601624,0.6478543877601624
16,0.636588454246521,0.636588454246521
17,0.6238195300102234,0.6238195300102234
18,0.6178714036941528,0.6178714036941528
19,0.6154970526695251,0.6154970526695251
20,0.6163911819458008,0.6163911819458008
21,0.6139799952507019,0.6139799952507019
22,0.6159071922302246,0.6159071922302246
23,0.6092559099197388,0.6092559099197388
24,0.6102317571640015,0.6102317571640015
25,0.6101657748222351,0.6101657748222351
26,0.6086641550064087,0.6086641550064087
27,0.6070080995559692,0.6070080995559692
28,0.6079676151275635,0.6079676151275635
29,0.607380211353302,0.607380211353302
30,0.6068829894065857,0.6068829894065857
31,0.6053507924079895,0.6053507924079895
32,0.6037673950195312,0.6037673950195312
33,0.6093122363090515,0.6093122363090515
34,0.6039322018623352,0.6039322018623352
35,0.6039909720420837,0.6039909720420837
36,0.6127384305000305,0.6127384305000305
37,0.6058750152587891,0.6058750152587891
38,0.6067918539047241,0.6067918539047241
39,0.5986602902412415,0.5986602902412415
40,0.6045655012130737,0.6045655012130737
41,0.6052929759025574,0.6052929759025574
42,0.6035369038581848,0.6035369038581848
43,0.6022974848747253,0.6022974848747253
44,0.6019383072853088,0.6019383072853088
45,0.601353108882904,0.601353108882904
46,0.6045689582824707,0.6045689582824707
47,0.6022934317588806,0.6022934317588806
48,0.5991610884666443,0.5991610884666443
49,0.6023315191268921,0.6023315191268921
50,0.5988561511039734,0.5988561511039734
51,0.60206139087677,0.60206139087677
52,0.5964759588241577,0.5964759588241577
53,0.6010094285011292,0.6010094285011292
54,0.6005920767784119,0.6005920767784119
55,0.603905975818634,0.603905975818634
56,0.6011795401573181,0.6011795401573181
57,0.600670576095581,0.600670576095581
58,0.5971060991287231,0.5971060991287231
59,0.5983181595802307,0.5983181595802307
60,0.5975475907325745,0.5975475907325745
61,0.5999904274940491,0.5999904274940491
62,0.5988739132881165,0.5988739132881165
63,0.604225754737854,0.604225754737854
64,0.5989062786102295,0.5989062786102295
65,0.5969405174255371,0.5969405174255371
66,0.595134437084198,0.595134437084198
67,0.5996643900871277,0.5996643900871277
68,0.6074899435043335,0.6074899435043335
69,0.5970166921615601,0.5970166921615601
70,0.5992035269737244,0.5992035269737244
71,0.6012101769447327,0.6012101769447327
72,0.5984917879104614,0.5984917879104614
73,0.5990560054779053,0.5990560054779053
74,0.597502589225769,0.597502589225769
75,0.5998567342758179,0.5998567342758179
76,0.5971566438674927,0.5971566438674927
77,0.5968440175056458,0.5968440175056458
78,0.5979047417640686,0.5979047417640686
79,0.5995689630508423,0.5995689630508423
80,0.5958202481269836,0.5958202481269836
81,0.600014328956604,0.600014328956604
82,0.595801591873169,0.595801591873169
83,0.5968614816665649,0.5968614816665649
84,0.5973048210144043,0.5973048210144043
85,0.5947389602661133,0.5947389602661133
86,0.5954302549362183,0.5954302549362183
87,0.5976983308792114,0.5976983308792114
88,0.5968478918075562,0.5968478918075562
89,0.6009790301322937,0.6009790301322937
90,0.5983633995056152,0.5983633995056152
91,0.5997217893600464,0.5997217893600464
92,0.5964542627334595,0.5964542627334595
93,0.5978574156761169,0.5978574156761169
94,0.5959495306015015,0.5959495306015015
95,0.5955110788345337,0.5955110788345337
96,0.5936843156814575,0.5936843156814575
97,0.5951013565063477,0.5951013565063477
98,0.593701183795929,0.593701183795929
99,0.5970847606658936,0.5970847606658936
100,0.5928054451942444,0.5928054451942444
101,0.5969284176826477,0.5969284176826477
102,0.5945982933044434,0.5945982933044434
103,0.5953872799873352,0.5953872799873352
104,0.5972463488578796,0.5972463488578796
105,0.5973606109619141,0.5973606109619141
106,0.5944197177886963,0.5944197177886963
107,0.5914693474769592,0.5914693474769592
108,0.5916638374328613,0.5916638374328613
109,0.5918610095977783,0.5918610095977783
110,0.592911422252655,0.592911422252655
111,0.5907240509986877,0.5907240509986877
112,0.594828724861145,0.594828724861145
113,0.5926804542541504,0.5926804542541504
114,0.5939273834228516,0.5939273834228516
115,0.5979992151260376,0.5979992151260376
116,0.5943357348442078,0.5943357348442078
117,0.5897380709648132,0.5897380709648132
118,0.5881827473640442,0.5881827473640442
119,0.5890418291091919,0.5890418291091919
120,0.5958371758460999,0.5958371758460999
121,0.5942792296409607,0.5942792296409607
122,0.5922966003417969,0.5922966003417969
123,0.589049756526947,0.589049756526947
124,0.592179000377655,0.592179000377655
125,0.5897009372711182,0.5897009372711182
126,0.5876749753952026,0.5876749753952026
127,0.5889250636100769,0.5889250636100769
128,0.5890365839004517,0.5890365839004517
129,0.5895213484764099,0.5895213484764099
130,0.5886606574058533,0.5886606574058533
131,0.585003137588501,0.585003137588501
132,0.5896395444869995,0.5896395444869995
133,0.5899181365966797,0.5899181365966797
134,0.5894425511360168,0.5894425511360168
135,0.587948739528656,0.587948739528656
136,0.586936354637146,0.586936354637146
137,0.5893456339836121,0.5893456339836121
138,0.5888796448707581,0.5888796448707581
139,0.5871253609657288,0.5871253609657288
140,0.5848214626312256,0.5848214626312256
141,0.587739884853363,0.587739884853363
142,0.5866958498954773,0.5866958498954773
143,0.5863396525382996,0.5863396525382996
144,0.5883992910385132,0.5883992910385132
145,0.5825813412666321,0.5825813412666321
146,0.5856890082359314,0.5856890082359314
147,0.5887879133224487,0.5887879133224487
148,0.5879154801368713,0.5879154801368713
149,0.5855587720870972,0.5855587720870972
150,0.5834606885910034,0.5834606885910034
151,0.5834825038909912,0.5834825038909912
152,0.5821183919906616,0.5821183919906616
153,0.584506630897522,0.584506630897522
154,0.5835827589035034,0.5835827589035034
155,0.5827931761741638,0.5827931761741638
156,0.5816527009010315,0.5816527009010315
157,0.5823483467102051,0.5823483467102051
158,0.5772570371627808,0.5772570371627808
159,0.5835400819778442,0.5835400819778442
160,0.5803740620613098,0.5803740620613098
161,0.58383709192276,0.58383709192276
162,0.5761072635650635,0.5761072635650635
163,0.5778408050537109,0.5778408050537109
164,0.5744931101799011,0.5744931101799011
165,0.5806345343589783,0.5806345343589783
166,0.5776031613349915,0.5776031613349915
167,0.5795371532440186,0.5795371532440186
168,0.5723828077316284,0.5723828077316284
169,0.5771466493606567,0.5771466493606567
170,0.5761866569519043,0.5761866569519043
171,0.5759809613227844,0.5759809613227844
172,0.5743917226791382,0.5743917226791382
173,0.5782700181007385,0.5782700181007385
174,0.5761860013008118,0.5761860013008118
175,0.5693341493606567,0.5693341493606567
176,0.5774834752082825,0.5774834752082825
177,0.5707242488861084,0.5707242488861084
178,0.5719278454780579,0.5719278454780579
179,0.5736386775970459,0.5736386775970459
180,0.5675666928291321,0.5675666928291321
181,0.5673462152481079,0.5673462152481079
182,0.56937175989151,0.56937175989151
183,0.5687915682792664,0.5687915682792664
184,0.5692089200019836,0.5692089200019836
185,0.57112717628479,0.57112717628479
186,0.5685144066810608,0.5685144066810608
187,0.5707460641860962,0.5707460641860962
188,0.5652954578399658,0.5652954578399658
189,0.5651921629905701,0.5651921629905701
190,0.5650216341018677,0.5650216341018677
191,0.569401204586029,0.569401204586029
192,0.5630163550376892,0.5630163550376892
193,0.5643317699432373,0.5643317699432373
194,0.5627208948135376,0.5627208948135376
195,0.5622531175613403,0.5622531175613403
196,0.5595535635948181,0.5595535635948181
197,0.5663381814956665,0.5663381814956665
198,0.560468852519989,0.560468852519989
199,0.5635059475898743,0.5635059475898743
0,1.0000660419464111,1.0000660419464111
1,0.9319592118263245,0.9319592118263245
2,0.8010783791542053,0.8010783791542053
3,0.7276634573936462,0.7276634573936462
4,0.7129219770431519,0.7129219770431519
5,0.6718248128890991,0.6718248128890991
6,0.621646523475647,0.621646523475647
7,0.9192574620246887,0.9192574620246887
8,0.8187825679779053,0.8187825679779053
9,0.7329615950584412,0.7329615950584412
10,0.6141494512557983,0.6141494512557983
11,0.5101564526557922,0.5101564526557922
12,0.4813498854637146,0.4813498854637146
13,0.4752283990383148,0.4752283990383148
14,0.4695526957511902,0.4695526957511902
15,0.4784846603870392,0.4784846603870392
16,0.4711076617240906,0.4711076617240906
17,0.4685044586658478,0.4685044586658478
18,0.4660659432411194,0.4660659432411194
19,0.46546682715415955,0.46546682715415955
20,0.4638168215751648,0.4638168215751648
21,0.46069976687431335,0.46069976687431335
22,0.45773640275001526,0.45773640275001526
23,0.45633557438850403,0.45633557438850403
24,0.4561840891838074,0.4561840891838074
25,0.454831063747406,0.454831063747406
26,0.4485586881637573,0.4485586881637573
27,0.4436684548854828,0.4436684548854828
28,0.4492407441139221,0.4492407441139221
29,0.4472574293613434,0.4472574293613434
30,0.4445269703865051,0.4445269703865051
31,0.44102272391319275,0.44102272391319275
32,0.4444557726383209,0.4444557726383209
33,0.440640389919281,0.440640389919281
34,0.4404489994049072,0.4404489994049072
35,0.43673649430274963,0.43673649430274963
36,0.44094324111938477,0.44094324111938477
37,0.4368782341480255,0.4368782341480255
38,0.43741562962532043,0.43741562962532043
39,0.4412657618522644,0.4412657618522644
40,0.43985071778297424,0.43985071778297424
41,0.4399624466896057,0.4399624466896057
42,0.4377976357936859,0.4377976357936859
43,0.4376785159111023,0.4376785159111023
44,0.438078910112381,0.438078910112381
45,0.43707147240638733,0.43707147240638733
46,0.43780526518821716,0.43780526518821716
47,0.4345778822898865,0.4345778822898865
48,0.43461480736732483,0.43461480736732483
49,0.4361645579338074,0.4361645579338074
50,0.4293443262577057,0.4293443262577057
51,0.4338686764240265,0.4338686764240265
52,0.43390554189682007,0.43390554189682007
53,0.43303245306015015,0.43303245306015015
54,0.43635982275009155,0.43635982275009155
55,0.43967586755752563,0.43967586755752563
56,0.43632572889328003,0.43632572889328003
57,0.4316566288471222,0.4316566288471222
58,0.43206286430358887,0.43206286430358887
59,0.4290107488632202,0.4290107488632202
60,0.4345495402812958,0.4345495402812958
61,0.42945629358291626,0.42945629358291626
62,0.4330899715423584,0.4330899715423584
63,0.4331977963447571,0.4331977963447571
64,0.43328794836997986,0.43328794836997986
65,0.43258512020111084,0.43258512020111084
66,0.43366143107414246,0.43366143107414246
67,0.4337369501590729,0.4337369501590729
68,0.435489684343338,0.435489684343338
69,0.43182501196861267,0.43182501196861267
70,0.4314882457256317,0.4314882457256317
71,0.4319551885128021,0.4319551885128021
72,0.4322277307510376,0.4322277307510376
73,0.4310792088508606,0.4310792088508606
74,0.43260592222213745,0.43260592222213745
75,0.4341464936733246,0.4341464936733246
76,0.42900869250297546,0.42900869250297546
77,0.4296056032180786,0.4296056032180786
78,0.4307638108730316,0.4307638108730316
79,0.43076983094215393,0.43076983094215393
80,0.43424904346466064,0.43424904346466064
81,0.4315568804740906,0.4315568804740906
82,0.4300421476364136,0.4300421476364136
83,0.4337563216686249,0.4337563216686249
84,0.4299916923046112,0.4299916923046112
85,0.4317571520805359,0.4317571520805359
86,0.43453362584114075,0.43453362584114075
87,0.4333227574825287,0.4333227574825287
88,0.4295078217983246,0.4295078217983246
89,0.4296082854270935,0.4296082854270935
90,0.42806604504585266,0.42806604504585266
91,0.4255056083202362,0.4255056083202362
92,0.4264005124568939,0.4264005124568939
93,0.42392370104789734,0.42392370104789734
94,0.42623257637023926,0.42623257637023926
95,0.4270339012145996,0.4270339012145996
96,0.43076086044311523,0.43076086044311523
97,0.4279485046863556,0.4279485046863556
98,0.42931362986564636,0.42931362986564636
99,0.42903608083724976,0.42903608083724976
100,0.42901843786239624,0.42901843786239624
101,0.43049782514572144,0.43049782514572144
102,0.4292340874671936,0.4292340874671936
103,0.42548951506614685,0.42548951506614685
104,0.42489391565322876,0.42489391565322876
105,0.4266676902770996,0.4266676902770996
106,0.4282810091972351,0.4282810091972351
107,0.4284859895706177,0.4284859895706177
108,0.43108025193214417,0.43108025193214417
109,0.42731615900993347,0.42731615900993347
110,0.4289700388908386,0.4289700388908386
111,0.4262073338031769,0.4262073338031769
112,0.42886361479759216,0.42886361479759216
113,0.41920149326324463,0.41920149326324463
114,0.42509526014328003,0.42509526014328003
115,0.429656445980072,0.429656445980072
116,0.425235778093338,0.425235778093338
117,0.424253910779953,0.424253910779953
118,0.42846837639808655,0.42846837639808655
119,0.4286052882671356,0.4286052882671356
120,0.42634525895118713,0.42634525895118713
121,0.4231838881969452,0.4231838881969452
122,0.42027974128723145,0.42027974128723145
123,0.42509233951568604,0.42509233951568604
124,0.42246928811073303,0.42246928811073303
125,0.4215533435344696,0.4215533435344696
126,0.4260258376598358,0.4260258376598358
127,0.42811715602874756,0.42811715602874756
128,0.4246218502521515,0.4246218502521515
129,0.42480266094207764,0.42480266094207764
130,0.4219231903553009,0.4219231903553009
131,0.42662715911865234,0.42662715911865234
132,0.42450088262557983,0.42450088262557983
133,0.42427825927734375,0.42427825927734375
134,0.4238237738609314,0.4238237738609314
135,0.42385807633399963,0.42385807633399963
136,0.42294037342071533,0.42294037342071533
137,0.4211852252483368,0.4211852252483368
