epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.9817035794258118,0.9817035794258118,1.0600911378860474,1.0600911378860474
1,0.9333223700523376,0.9333223700523376,0.9802504777908325,0.9802504777908325
2,0.8482912182807922,0.8482912182807922,0.8699931502342224,0.8699931502342224
3,0.7994932532310486,0.7994932532310486,0.8117339611053467,0.8117339611053467
4,0.7368074655532837,0.7368074655532837,0.7622507810592651,0.7622507810592651
5,0.6461420655250549,0.6461420655250549,0.643517792224884,0.643517792224884
6,0.5381911993026733,0.5381911993026733,0.558637261390686,0.558637261390686
7,0.4803162217140198,0.4803162217140198,0.5186306238174438,0.5186306238174438
8,0.4392090141773224,0.4392090141773224,0.4727288484573364,0.4727288484573364
9,0.4178789556026459,0.4178789556026459,0.462833434343338,0.462833434343338
0,0.9871065020561218,0.9871065020561218,1.075546383857727,1.075546383857727
1,0.9640790820121765,0.9640790820121765,1.030364990234375,1.030364990234375
2,0.9020327925682068,0.9020327925682068,0.9611009955406189,0.9611009955406189
3,0.8607460856437683,0.8607460856437683,0.9103018641471863,0.9103018641471863
4,0.8262099027633667,0.8262099027633667,0.8763951063156128,0.8763951063156128
5,0.8042113780975342,0.8042113780975342,0.8430733680725098,0.8430733680725098
6,0.7615845203399658,0.7615845203399658,0.785698413848877,0.785698413848877
7,0.7659609317779541,0.7659609317779541,0.8349032998085022,0.8349032998085022
8,0.730302631855011,0.730302631855011,0.7051655054092407,0.7051655054092407
9,0.591647207736969,0.591647207736969,0.574187159538269,0.574187159538269
0,0.9843956828117371,0.9843956828117371,1.058435320854187,1.058435320854187
1,0.9253279566764832,0.9253279566764832,0.9616997241973877,0.9616997241973877
2,0.7872146964073181,0.7872146964073181,0.7082081437110901,0.7082081437110901
3,0.6056843996047974,0.6056843996047974,0.6101665496826172,0.6101665496826172
4,0.5161066055297852,0.5161066055297852,0.5429892539978027,0.5429892539978027
5,0.46577590703964233,0.46577590703964233,0.4990385174751282,0.4990385174751282
6,0.43269744515419006,0.43269744515419006,0.4762897491455078,0.4762897491455078
7,0.40551555156707764,0.40551555156707764,0.4555243253707886,0.4555243253707886
8,0.38432905077934265,0.38432905077934265,0.43412476778030396,0.43412476778030396
9,0.3793858587741852,0.3793858587741852,0.41174107789993286,0.41174107789993286
10,0.36986324191093445,0.36986324191093445,0.39782777428627014,0.39782777428627014
11,0.35821786522865295,0.35821786522865295,0.40280643105506897,0.40280643105506897
12,0.35722681879997253,0.35722681879997253,0.3867952823638916,0.3867952823638916
13,0.33927661180496216,0.33927661180496216,0.3799907863140106,0.3799907863140106
14,0.3451615273952484,0.3451615273952484,0.3811268210411072,0.3811268210411072
15,0.3312801718711853,0.3312801718711853,0.3876112699508667,0.3876112699508667
16,0.3250492811203003,0.3250492811203003,0.36435291171073914,0.36435291171073914
17,0.32257089018821716,0.32257089018821716,0.36479490995407104,0.36479490995407104
18,0.32003170251846313,0.32003170251846313,0.3518926203250885,0.3518926203250885
19,0.3186754584312439,0.3186754584312439,0.3581417202949524,0.3581417202949524
20,0.31680455803871155,0.31680455803871155,0.35902881622314453,0.35902881622314453
21,0.3233601450920105,0.3233601450920105,0.3611709475517273,0.3611709475517273
22,0.3261972963809967,0.3261972963809967,0.3472675383090973,0.3472675383090973
23,0.31673598289489746,0.31673598289489746,0.3447381854057312,0.3447381854057312
24,0.3107931315898895,0.3107931315898895,0.3457265794277191,0.3457265794277191
25,0.3103942573070526,0.3103942573070526,0.338001549243927,0.338001549243927
26,0.3086463212966919,0.3086463212966919,0.3324008285999298,0.3324008285999298
27,0.3088497817516327,0.3088497817516327,0.33492550253868103,0.33492550253868103
28,0.299848347902298,0.299848347902298,0.32860469818115234,0.32860469818115234
29,0.2958109974861145,0.2958109974861145,0.32659414410591125,0.32659414410591125
30,0.29349109530448914,0.29349109530448914,0.32961902022361755,0.32961902022361755
