0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7588,0.7632,0.7664,0.7604,0.762,0.746,0.7624,0.756,0.7428,0.7524,0.7616,0.76,0.75,0.7608,0.7536,0.7516,0.7584,0.7648,0.764,0.75,0.7636,0.7616,0.7408,0.7628,0.7636,0.7628,0.7448,0.7604,0.7488,0.7396,0.7688,0.754,0.7424,0.7492,0.7596,0.7608,0.7508,0.752,0.7524,0.7528,0.7752,0.7676,0.754,0.7604,0.7452,0.7644,0.7524,0.7736,0.7504,0.764
0.8864,0.8852,0.8908,0.8788,0.886,0.87,0.8844,0.876,0.8656,0.8772,0.8868,0.8824,0.866,0.8804,0.8812,0.8728,0.8848,0.8904,0.88,0.8816,0.8772,0.8872,0.8684,0.8864,0.8868,0.8848,0.8724,0.888,0.8784,0.8732,0.8876,0.882,0.8656,0.8696,0.8856,0.8796,0.8764,0.8732,0.874,0.8828,0.8944,0.8948,0.8844,0.8876,0.8748,0.882,0.8764,0.8976,0.8768,0.8896
0.9416,0.948,0.9512,0.9476,0.9504,0.9344,0.9448,0.9408,0.9352,0.9344,0.942,0.9464,0.9348,0.9428,0.9496,0.938,0.9496,0.9476,0.9392,0.9408,0.944,0.9476,0.9372,0.9448,0.956,0.9432,0.9376,0.946,0.9424,0.9424,0.9448,0.9476,0.9264,0.9396,0.946,0.9436,0.9432,0.9404,0.9392,0.9392,0.9528,0.9504,0.9476,0.9464,0.9372,0.9464,0.9476,0.956,0.9452,0.95
0.97,0.9756,0.9768,0.9752,0.9788,0.9704,0.976,0.9704,0.9672,0.9704,0.9732,0.9776,0.9668,0.9736,0.972,0.9708,0.982,0.9752,0.9712,0.9716,0.972,0.9764,0.966,0.9736,0.9796,0.9712,0.9688,0.9764,0.9712,0.9728,0.9776,0.974,0.96,0.97,0.9756,0.9724,0.9744,0.9688,0.968,0.9688,0.9768,0.9756,0.974,0.9748,0.9696,0.9764,0.9772,0.982,0.9732,0.9792
0.9848,0.9888,0.9888,0.9888,0.9884,0.9844,0.9888,0.9816,0.984,0.9872,0.9848,0.9876,0.984,0.9892,0.9876,0.9892,0.992,0.9888,0.9848,0.984,0.9884,0.986,0.9852,0.9844,0.9896,0.9872,0.9848,0.9872,0.9844,0.986,0.9876,0.9844,0.9804,0.9824,0.988,0.9876,0.9856,0.9824,0.984,0.9836,0.9884,0.9864,0.988,0.9908,0.984,0.99,0.9888,0.9916,0.9856,0.9888
0.9904,0.9948,0.9964,0.9952,0.9972,0.992,0.9956,0.9916,0.9912,0.9932,0.9928,0.9916,0.9916,0.9924,0.9936,0.9924,0.9956,0.9932,0.99,0.992,0.994,0.9916,0.9896,0.9896,0.9956,0.9928,0.99,0.9924,0.9924,0.9924,0.9944,0.9912,0.9896,0.9904,0.9932,0.9944,0.9912,0.9928,0.9912,0.9928,0.9956,0.9936,0.9944,0.996,0.9924,0.9944,0.9928,0.996,0.9928,0.9924
0.9944,0.9972,0.998,0.9972,0.9984,0.9952,0.9984,0.996,0.9936,0.9964,0.9952,0.996,0.9944,0.996,0.9964,0.9952,0.9984,0.9972,0.994,0.9928,0.9976,0.9956,0.9932,0.9948,0.9988,0.9964,0.9956,0.996,0.9952,0.9964,0.9972,0.9952,0.9956,0.9936,0.9956,0.9976,0.9964,0.9948,0.9944,0.9956,0.9984,0.9964,0.9972,0.9972,0.9964,0.9984,0.9972,0.9984,0.996,0.9964
0.996,0.9984,0.9992,0.9984,0.9992,0.9976,0.9988,0.9976,0.9968,0.9976,0.9964,0.9992,0.9968,0.9984,0.9992,0.9964,0.9984,0.998,0.996,0.9968,0.9984,0.998,0.9948,0.998,0.9996,0.998,0.9984,0.9968,0.9976,0.9988,0.9988,0.9972,0.9976,0.9948,0.9968,0.9984,0.9976,0.9972,0.996,0.9976,0.9988,0.9992,0.9984,0.9988,0.9984,0.9992,0.9992,0.9992,0.998,0.9988
0.9968,0.9988,0.9996,0.9984,0.9996,0.998,0.9988,0.9988,0.998,0.9984,0.9984,0.9996,0.998,0.9992,0.9992,0.9984,0.9996,0.9984,0.9988,0.9984,0.9996,0.9988,0.9988,0.9988,0.9996,0.9984,0.9996,0.9976,0.998,0.9996,0.9996,0.998,0.9988,0.9976,0.9984,0.9992,0.9988,0.998,0.9976,0.9988,0.9996,0.9992,0.9992,0.9992,0.9992,0.9992,0.9996,0.9996,0.9996,0.9992
0.9972,1.0,1.0,0.9992,0.9996,0.9992,0.9996,0.9992,0.9984,0.9996,0.9988,0.9996,0.9992,0.9996,1.0,0.9988,0.9996,0.9992,0.9992,0.9988,0.9996,0.9992,0.9988,0.9996,1.0,0.9996,0.9996,0.998,0.9984,0.9996,0.9996,0.9988,0.9992,0.9992,0.9988,0.9992,0.9988,0.9988,0.9984,0.9996,0.9996,0.9996,0.9992,0.9996,1.0,0.9996,1.0,1.0,0.9996,0.9992
0.9992,1.0,1.0,0.9996,0.9996,0.9992,1.0,0.9992,0.9984,0.9996,0.9996,0.9996,0.9996,0.9996,1.0,0.9992,0.9996,0.9992,0.9992,0.9996,1.0,1.0,0.9992,0.9996,1.0,1.0,1.0,0.9984,0.9988,1.0,0.9996,0.9996,1.0,0.9996,0.9992,0.9992,0.9992,0.9992,0.9984,0.9996,0.9996,0.9996,1.0,1.0,1.0,0.9996,1.0,1.0,0.9996,1.0
0.9992,1.0,1.0,1.0,0.9996,0.9992,1.0,0.9996,0.9988,1.0,0.9996,0.9996,0.9996,0.9996,1.0,0.9992,1.0,0.9992,0.9992,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988,0.9992,1.0,0.9996,0.9996,1.0,0.9996,0.9992,0.9996,0.9996,0.9996,0.9992,0.9996,0.9996,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0
0.9996,1.0,1.0,1.0,0.9996,0.9992,1.0,0.9996,0.9988,1.0,1.0,1.0,0.9996,0.9996,1.0,0.9992,1.0,0.9996,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,1.0,1.0,0.9996,1.0,0.9996,0.9992,0.9996,0.9996,0.9996,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9996,1.0,0.9996,0.9988,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,1.0,0.9996,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9992,1.0,1.0,0.9996,1.0,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9996,1.0,0.9996,0.9988,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9992,1.0,1.0,0.9996,1.0,0.9996,1.0,1.0,0.9996,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9996,1.0,0.9996,0.9988,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9996,1.0,0.9996,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
