0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.9936157153907,135.33987018339747,134.99714814743186,134.6075552996627,134.95847567742413,135.2998714528535,135.03051722149053,135.0438229909941,135.1251065208512,135.18653773380746,135.0749383549557,134.72005499684684,134.9679871814618,135.22094139803505,134.91277921450566,135.0430507625967,134.86517635674318,135.00048837573573,135.09579506010485,135.22169629116237,134.97598384258526,134.68972771716022,134.8332220220132,135.32914576680378,134.8926780262087,135.2993057572706,134.8901171496094,135.0539084063779,135.0586276793772,134.7080514654918,134.83522634885986,135.05778306860475,134.72117169353362,134.95017699603665,135.07073499039018,135.1632032604687,134.87336009878416,135.09846479554562,134.79854676612374,134.8092604579341,134.94250221787473,134.97460793433328,135.0513518428398,134.8594328769413,134.7527340850194,134.8207646430846,134.87875514943426,135.44746550709027,134.9075125171486,135.32877864830644
147.05690721913717,147.47027090309268,147.23925452343053,147.32862830770517,147.31044155981516,147.2656991291574,147.27582480245175,147.2816752248067,147.0240078653519,147.3884109004455,147.09298372225638,146.9931966343782,147.32291430219814,147.43980864898649,147.19750453466492,147.30395197839277,146.7830338613732,147.3261500279325,147.15174952537862,147.0687332030221,147.30359283055714,146.89957116655978,147.0798871031407,147.09298954108368,146.899127562065,147.02046928382902,146.92274053041217,147.27630163531018,146.92628476395018,147.37379857391971,147.42884444314063,147.3851668355434,147.04056720090588,147.3489489568173,147.22535465934988,146.90082129494374,147.27206483560602,147.43144262191936,147.30284493343962,147.2114318516409,147.3342971691181,147.23826083161885,147.09329369134255,147.0933312851843,147.27106486715974,146.97140447464022,147.34975723089303,147.6427934723311,147.15098766510093,147.2930065756318
155.27028598324492,154.84572956898904,155.2156254223488,155.12287628877638,155.37485962675905,155.4055813324931,155.01745054690934,155.3726340940216,154.88839776272172,155.39559015695178,155.193052862515,155.4732658224371,155.1929105973058,155.29082406360556,155.28167884467075,155.55107679838122,155.5643184702417,155.14280257847008,155.35657053464408,155.2957758983604,155.2750568602649,155.06026230625986,154.78534162858116,155.28858583323648,154.86521841300984,155.22698216856622,155.34682824363102,154.94978786458432,155.41703396388198,155.50246941859058,155.00539211833015,155.2578273165518,155.21797814018032,155.2811640213161,155.10038283240266,155.16938818352907,155.67357386297678,155.23582471615288,155.46800525508607,155.3351603441854,155.01292090750007,155.14478839057318,155.26253321274785,155.12521490807174,155.51567770375334,155.37653672110775,155.1057211468766,155.3065793311386,155.3843012299581,155.16519989230898
160.77933522032959,161.06575715081158,160.61399044278036,160.77705405821158,160.85569716281742,160.72784980933014,160.86714000074699,160.65396178201874,160.62033503444155,161.13903899926748,160.80770184470356,160.41718346793974,160.77135560937066,160.86487030342062,160.78751770198582,160.89513281407795,161.18506269025875,160.764182525916,160.54270518837762,160.63368621347377,160.73712016934263,160.5873009179311,160.76555943070707,160.6513516081617,160.53360886424872,160.65538231404832,160.5838471115035,160.56631257970457,160.96668429002506,160.91092770065885,160.66125555774613,160.7002161608451,160.59058605608496,161.0630262143339,160.65787755913908,160.44672346552704,160.86812826759135,160.98627378585925,160.79644436702898,160.93024497340807,160.74273992767002,160.6159835887241,161.06228368368272,160.7643233703962,160.94703652918687,160.74594004826662,160.89949410744074,161.06811140126973,160.6308467571254,160.8233327672323
165.2860893187297,165.772521661705,165.54059928978657,165.35585284775723,165.56487762123896,165.5833306734143,165.63949272530112,165.60030273614774,165.37995958525084,165.49096647519366,165.64442626405528,165.5926260033857,165.55692786667925,165.7077320932471,165.28371312118765,165.6230630840644,165.40379024133688,165.77257242277796,165.71271616156756,165.5540496111705,165.52040815895333,165.52355892460042,165.62720167215488,165.6992655670444,165.48693739379135,165.33775341493194,165.39253043988276,165.42030548241462,165.59610596035765,165.74496651854,165.63652935598552,165.51841887712047,165.73869456874797,165.8885719391074,165.34915036067156,165.62450129237374,165.82138332268897,165.71123409785812,165.8404525060207,165.8107383276817,165.54621209328474,165.6111392741258,165.5819955654154,165.4709699325793,165.80070509708418,165.32697882214404,165.69224703614816,165.94071576606387,165.76815047055314,165.7165833888231
169.58115448815113,169.64174468820414,169.61746008573198,169.49846514186328,169.63284448021926,169.61217969844319,169.49966418180642,169.4822284027029,169.49692997340583,169.88957717395746,169.54442084785032,169.63104610181685,169.29740075441345,169.63720118160296,169.66154219650093,169.37544861538817,169.82633110428554,169.64626377736326,169.74609284068038,169.73955515802825,169.4311689958778,169.8232134404314,169.49197234756056,169.64363501948816,169.25765221941214,169.71386881814286,169.5317810204732,169.1759525864444,169.57614194575854,169.6015002305814,169.51034596673693,169.51046254446047,169.583257774579,169.7051915367462,169.29983233686207,169.52298449247942,169.6692698122088,169.73958700883819,169.2786802737325,169.46025934821796,169.3368216570334,169.33211842305204,169.61622323264157,169.71880675924743,169.61568139147798,169.35729925838203,169.56997423542464,169.44383894552234,169.57688448216777,169.61920798176098
172.73867136972476,173.10741466731713,172.72304983648505,172.87338524304243,172.7610129630061,172.9624691278393,172.64696229635797,172.62740469813008,172.58186535918776,172.9177292563867,172.77345852965152,172.949691047605,172.64023907926543,172.91599216874778,172.6497434696088,173.06762617693087,172.70922157035665,173.0094196700175,172.54979590212528,172.61012862882666,172.84284759344794,172.57954823481757,172.81258636553042,172.6813656692463,172.80673404122095,172.8846243871669,172.91791837233893,172.63241212381928,172.9363073483134,172.83996421888799,172.42072061695222,172.5619026056787,172.72948688105703,172.78537309129462,172.80826644967982,172.8235456489074,172.59682481682165,172.9001124382283,172.79375132388617,172.79227257816547,172.4352360733177,172.7398053819912,172.81591015777087,172.70942048386934,172.71619518289435,172.4607210948818,172.82766233422709,172.94677870243368,172.67911282318337,172.71586492614017
175.51865467617404,175.82918685765995,175.6381800011992,175.60033233130878,175.57669354990313,175.8674686120515,175.57568742391723,175.59080754825467,175.38230617851877,175.72010444148623,175.75295227255597,175.51518065499064,175.65283985005846,175.87104074288607,175.43189309540094,175.85244551570747,175.7482371931007,175.75600760734767,175.5362293861528,175.58850104171665,175.58863202857435,175.54674278885676,175.59221328792606,175.83070009182484,175.49773014762857,175.89867683737472,175.6055954277079,175.38178795795415,175.62822694912245,175.85398092132874,175.352973296374,175.61039430598825,175.54414942591097,175.96933748772432,175.58318476939766,175.74810534254732,175.95535750647457,175.76470748563625,175.5122830417181,175.61421340362625,175.75869015429868,175.75969580893,175.7996523122761,175.80619439222514,175.78646329805298,175.4333002027033,175.40379107207852,175.67944890934157,175.73604828591215,175.77231636042626
178.18068484558657,178.28651945719437,177.83553529322222,178.08260550725606,178.07385367463522,178.22251310129852,178.16860160950426,178.0947468952948,178.19880819439595,178.1756985893215,178.35493551499977,178.16095736082255,178.3731294397274,178.27102331020052,178.19167850540387,178.45496379670678,178.29567164337277,178.1772098317121,178.24768099795506,178.22522650435965,178.0019159702849,178.07862840179132,178.25897482818056,178.4354555837628,178.0246394974917,178.59763116016904,178.21417595582395,178.27886666268,178.20756510844103,178.15118021904087,178.05172379877718,178.06277366181342,178.323581305135,178.28879365550506,178.21094091270658,178.0313792801517,178.2065824960414,178.50715560198287,177.9405371800989,178.18754974355264,178.22664772166337,178.46013670976055,178.4049031678012,178.16145834688578,178.3056779630164,177.924493873154,178.29634685913896,178.2747674629018,178.1952067084337,178.08488718107228
