0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7128,0.7392,0.7472,0.7484,0.7468,0.7564,0.7488,0.7276,0.7436,0.7524,0.7264,0.7404,0.7436,0.7484,0.7484,0.7432,0.7516,0.7464,0.7504,0.7384,0.7544,0.7404,0.7488,0.7656,0.7588,0.7492,0.744,0.7244,0.7312,0.696,0.7264,0.7388,0.7636,0.7512,0.7348,0.7536,0.7364,0.7352,0.7588,0.7528,0.7492,0.714,0.7328,0.7448,0.7176,0.7316,0.744,0.73,0.744,0.7508
0.7468,0.772,0.7868,0.7848,0.7844,0.7976,0.7864,0.764,0.7836,0.7888,0.7628,0.7788,0.7784,0.7884,0.7924,0.7808,0.7912,0.7832,0.7836,0.7752,0.7924,0.7768,0.7916,0.8036,0.7996,0.784,0.778,0.7608,0.7704,0.7328,0.7688,0.7772,0.8012,0.7868,0.7676,0.7904,0.7748,0.7756,0.7992,0.7916,0.7892,0.7576,0.7748,0.7844,0.7544,0.7716,0.7764,0.7688,0.7828,0.79
0.7848,0.8012,0.8188,0.8216,0.8164,0.83,0.8184,0.8028,0.8184,0.8212,0.7948,0.8124,0.8176,0.8252,0.822,0.8124,0.8268,0.816,0.8164,0.8036,0.8296,0.8124,0.8212,0.8384,0.832,0.82,0.8112,0.7968,0.8016,0.7644,0.7996,0.81,0.83,0.8216,0.8012,0.8216,0.808,0.814,0.8312,0.8208,0.8192,0.7896,0.8068,0.8196,0.7852,0.81,0.8072,0.8044,0.8168,0.8236
0.8148,0.8312,0.844,0.8512,0.8404,0.8612,0.8492,0.8332,0.8504,0.8456,0.8244,0.8416,0.8416,0.8532,0.8528,0.8412,0.856,0.8464,0.8448,0.832,0.8528,0.846,0.854,0.864,0.858,0.848,0.844,0.8244,0.8284,0.7944,0.83,0.8432,0.8592,0.8484,0.834,0.848,0.8364,0.8408,0.8596,0.8468,0.8444,0.818,0.8344,0.852,0.816,0.8396,0.8356,0.8376,0.8448,0.8492
0.84,0.858,0.8696,0.8768,0.8608,0.8792,0.8732,0.8572,0.8804,0.87,0.8528,0.8668,0.8596,0.8728,0.8772,0.8636,0.8772,0.8732,0.8724,0.86,0.8788,0.8676,0.878,0.886,0.8784,0.8724,0.8652,0.8448,0.8568,0.8256,0.852,0.8652,0.8852,0.872,0.8576,0.8692,0.8576,0.8628,0.882,0.8692,0.8684,0.848,0.8616,0.8732,0.8392,0.8652,0.866,0.8632,0.8672,0.874
0.8616,0.8756,0.8904,0.896,0.8832,0.898,0.8952,0.8796,0.8968,0.8908,0.8748,0.8824,0.8816,0.8932,0.8972,0.8848,0.8972,0.8956,0.8924,0.8852,0.9012,0.886,0.9008,0.9104,0.8984,0.8916,0.8852,0.8676,0.8772,0.8504,0.876,0.8868,0.9076,0.8924,0.8816,0.8892,0.8828,0.8832,0.8972,0.8896,0.8936,0.8708,0.8808,0.8896,0.8596,0.8876,0.8856,0.8828,0.888,0.8924
0.8796,0.8916,0.9096,0.9132,0.9028,0.9172,0.9092,0.9,0.9124,0.91,0.894,0.9032,0.8996,0.91,0.9148,0.9032,0.9168,0.9108,0.9136,0.902,0.9172,0.9064,0.9172,0.9284,0.9168,0.9096,0.9016,0.888,0.8976,0.8736,0.8968,0.9044,0.922,0.9132,0.9016,0.9092,0.9004,0.8992,0.9176,0.9112,0.9112,0.8892,0.8952,0.9056,0.88,0.9096,0.9048,0.9028,0.9076,0.9112
0.8968,0.9084,0.9268,0.9312,0.918,0.9344,0.9264,0.9144,0.926,0.9272,0.9092,0.9176,0.9152,0.9288,0.9284,0.924,0.9308,0.926,0.93,0.916,0.9328,0.9208,0.9328,0.9404,0.9284,0.9248,0.918,0.9028,0.9124,0.8868,0.91,0.92,0.9376,0.9272,0.9176,0.9232,0.918,0.914,0.9332,0.9264,0.9268,0.9032,0.912,0.9208,0.8948,0.9284,0.9192,0.9216,0.9228,0.9272
0.9084,0.9268,0.9372,0.9404,0.9308,0.9448,0.9396,0.9304,0.9368,0.9388,0.9236,0.9304,0.9328,0.9408,0.9432,0.9376,0.94,0.9412,0.9408,0.9276,0.9436,0.9328,0.9436,0.95,0.9412,0.936,0.9296,0.914,0.9256,0.902,0.9224,0.934,0.9492,0.9412,0.9328,0.9316,0.928,0.9276,0.9488,0.9384,0.9404,0.918,0.9232,0.9356,0.908,0.9404,0.928,0.9312,0.9372,0.938
