epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,1.0075525045394897,1.0075525045394897,0.9903669357299805,0.9903669357299805
1,0.9072606563568115,0.9072606563568115,1.0034838914871216,1.0034838914871216
2,0.8290060758590698,0.8290060758590698,0.9296327233314514,0.9296327233314514
3,0.7976765632629395,0.7976765632629395,0.8985905051231384,0.8985905051231384
4,0.7485918402671814,0.7485918402671814,0.8990338444709778,0.8990338444709778
5,0.7631710171699524,0.7631710171699524,0.85309237241745,0.85309237241745
6,0.7091101408004761,0.7091101408004761,0.8523640632629395,0.8523640632629395
7,0.6831135749816895,0.6831135749816895,0.7950567007064819,0.7950567007064819
8,0.6210498213768005,0.6210498213768005,0.7083812952041626,0.7083812952041626
9,0.6307412385940552,0.6307412385940552,0.7592525482177734,0.7592525482177734
10,0.5782931447029114,0.5782931447029114,0.6554893851280212,0.6554893851280212
11,0.5338879823684692,0.5338879823684692,0.6089047789573669,0.6089047789573669
12,0.48023322224617004,0.48023322224617004,0.5526515245437622,0.5526515245437622
13,0.44760361313819885,0.44760361313819885,0.513985812664032,0.513985812664032
14,0.4052891433238983,0.4052891433238983,0.4923590123653412,0.4923590123653412
15,0.3873281180858612,0.3873281180858612,0.4764016270637512,0.4764016270637512
16,0.3818421959877014,0.3818421959877014,0.5051022171974182,0.5051022171974182
17,0.36711597442626953,0.36711597442626953,0.4609702229499817,0.4609702229499817
18,0.34723687171936035,0.34723687171936035,0.43439576029777527,0.43439576029777527
19,0.3699457347393036,0.3699457347393036,0.48263251781463623,0.48263251781463623
20,0.3594214618206024,0.3594214618206024,0.47138068079948425,0.47138068079948425
21,0.32970669865608215,0.32970669865608215,0.43637731671333313,0.43637731671333313
22,0.2988731563091278,0.2988731563091278,0.39008665084838867,0.39008665084838867
23,0.2660084664821625,0.2660084664821625,0.4417737126350403,0.4417737126350403
24,0.292309045791626,0.292309045791626,0.45136594772338867,0.4513658881187439
25,0.26427218317985535,0.26427218317985535,0.35920482873916626,0.35920482873916626
26,0.23678387701511383,0.23678387701511383,0.3501493036746979,0.3501493036746979
27,0.22799740731716156,0.22799740731716156,0.3191045820713043,0.3191045820713043
28,0.20890696346759796,0.20890696346759796,0.30070024728775024,0.30070024728775024
29,0.20061399042606354,0.20061399042606354,0.29823189973831177,0.29823189973831177
30,0.18492557108402252,0.18492557108402252,0.34031563997268677,0.34031563997268677
31,0.21135017275810242,0.21135017275810242,0.30001112818717957,0.30001112818717957
32,0.1927872598171234,0.1927872598171234,0.30629852414131165,0.30629852414131165
33,0.19224831461906433,0.19224831461906433,0.30288177728652954,0.30288177728652954
34,0.17702597379684448,0.17702597379684448,0.2980767488479614,0.2980767488479614
35,0.15765725076198578,0.15765725076198578,0.31361737847328186,0.31361737847328186
36,0.17154523730278015,0.17154523730278015,0.2819520831108093,0.2819520831108093
37,0.16949506103992462,0.16949506103992462,0.3035169541835785,0.3035169541835785
38,0.16215458512306213,0.16215458512306213,0.32552778720855713,0.32552778720855713
39,0.1584409475326538,0.1584409475326538,0.28308749198913574,0.28308749198913574
40,0.14242298901081085,0.14242298901081085,0.2904609143733978,0.2904609143733978
41,0.1342678964138031,0.1342678964138031,0.29804036021232605,0.29804036021232605
42,0.1420445591211319,0.1420445442199707,0.2798088788986206,0.2798088788986206
43,0.14065848290920258,0.14065848290920258,0.2848772406578064,0.2848772406578064
44,0.13993771374225616,0.13993771374225616,0.2836652398109436,0.2836652398109436
45,0.119988352060318,0.119988352060318,0.2755443751811981,0.2755443751811981
46,0.11420225352048874,0.11420225352048874,0.2589438557624817,0.2589438557624817
47,0.11876111477613449,0.11876111477613449,0.28085023164749146,0.28085023164749146
48,0.12155050784349442,0.12155050784349442,0.27849650382995605,0.27849650382995605
49,0.12486285716295242,0.12486285716295242,0.31739872694015503,0.31739872694015503
50,0.12719875574111938,0.12719875574111938,0.26956668496131897,0.26956668496131897
51,0.12344732135534286,0.12344732135534286,0.2670246958732605,0.2670246958732605
