,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
23,0.1111,0.19558534270646902,59.34796488601403,3.8535437764446208,6.213144067022783,5.934489076834321,7.653972864588316,7.672872097994135,8.726584338374186,9.536527177355772,9.901546725686933,10.090490352315348,10.166022941476687
24,0.1212,0.1994487875831779,60.91956370172044,3.8220297357706627,6.239814334406467,5.977352502083491,7.67319294428348,7.682337324498237,8.63840409027249,9.54399286895454,9.777588246484235,9.930132991024232,9.949537064221575
25,0.1047,0.15200516086669766,60.87811235806112,3.611653307524591,5.926288214243777,5.863773812254362,7.231473911498118,7.3564105305047285,8.043023805337516,8.866626504536873,9.016209718726637,9.083493367789995,9.103345136179247
26,0.113,0.15173190701864583,62.91515576938302,3.6808784481790973,5.9630325574732055,5.907949786317598,7.2164044236452245,7.135227387771163,7.944310809708758,8.663816125307372,9.183786097722514,9.25741346146446,9.292801098580922
27,0.0948,0.16583834613205042,62.22109183859045,3.6855472851417304,5.919149086573353,5.579268803846489,7.367389605164712,6.884709449569183,8.320275099278284,9.158552304440747,9.65284939017289,9.784295657701383,9.809109387491334
28,0.0947,0.15837743006216107,61.290078154215564,3.8923331275142274,5.912244249231142,5.420580548067939,7.28706906417868,7.335523227060325,8.163349079842328,8.528979403989414,9.110785133896885,9.185353705324623,9.38108460553034
29,0.1108,0.18646791738240234,60.09641495331683,3.8072030310996965,6.180973647319496,6.171392756156347,7.556565277580347,7.168132786918594,8.466096694135697,9.476639713299143,9.736731983300697,9.831086938069786,9.870477159493403
30,0.0908,0.12297323479324584,62.513420654958,3.627764284894223,5.682595156615737,5.604782309753993,6.938480860743858,6.210750319604468,7.921036613678967,9.614255846106648,9.724552344261374,9.758845211121008,9.80636071729995
31,0.097,0.16751039436686366,64.68645139288323,4.167078894420154,6.071229089790963,5.668992989739042,7.388109887560693,7.319826694373788,8.41124437660911,9.481541965098188,9.922464275409391,9.96857579403183,10.139382815625817
32,0.1019,0.20674268867625142,62.50810647346623,3.571304653168827,6.250687540423991,5.890306375175875,7.778340768586812,7.416124201779024,9.038427200221095,10.272907086843432,10.546652093541882,10.61477585375603,10.684864486926195
33,0.1044,0.21653269320356566,59.10893516815385,3.7770664904039,6.240220521646554,5.8425702625805584,7.872902799178938,8.511978678889754,9.1821712533848,9.640009443688925,10.091394029986917,10.209174953908589,10.225472452148015
