,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
True Value,0.1,1.2461287844422597,4069.8346594052146,33.5370084786764,49.882847530619124,47.285715573115624,59.74699095626283,57.47873377458474,67.472751764516,73.92920447711258,80.60176602447768,80.63953166432536,86.15833185829284
